crime_code,victim_age,victim_sex,serious_crime,weapon_0,weapon_1,weapon_2,weapon_3,weapon_4,weapon_5,weapon_6,weapon_7,weapon_8,weapon_9,premise_0,premise_1,premise_2,premise_3,premise_4,premise_5,premise_6,premise_7,premise_8,premise_9,area_0,area_1,area_2,area_3,area_4,area_5,area_6,area_8,area_9,norm_distance,norm_angle,victim_descent_A,victim_descent_B,victim_descent_H,victim_descent_O,victim_descent_W
2,0.29896907216494845,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.14706818275412015,0.30517116158932744,0,0,0,0,1
2,0.6391752577319587,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1397534813703686,0.3036850217288422,0,0,0,0,1
2,0.30927835051546393,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5118250706066065,0.31443256773173295,0,0,0,0,1
2,0.4639175257731959,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.17577195034235238,0.3056186515393672,0,0,0,0,1
2,0.711340206185567,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8295468348036212,0.32195597489163896,0,0,0,1,0
2,0.24742268041237114,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.19917879292181506,0.29107188246195104,0,0,1,0,0
2,0.6597938144329897,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3397174928975002,0.30150236020730475,0,0,1,0,0
2,0.36082474226804123,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8274236556887462,0.3203006102805878,0,0,0,0,1
2,0.4536082474226804,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5063334225905867,0.3158833645383116,1,0,0,0,0
2,0.7628865979381443,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5384057017949209,0.27847953927660124,0,1,0,0,0
2,0.5257731958762887,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9236007846703616,0.31489271865168794,0,0,0,0,1
2,0.7628865979381443,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.43108090357870094,0.30501032652745214,1,0,0,0,0
2,0.5773195876288659,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5453235776175147,0.28417812033091167,0,0,1,0,0
2,0.7525773195876289,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6234586847006037,0.3168750120811247,0,0,0,0,1
2,0.44329896907216493,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4765522810500281,0.31481239782042536,0,0,1,0,0
2,0.25773195876288657,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.24060635810078668,0.31339704448744227,1,0,0,0,0
2,0.16494845360824742,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.43378144656190293,0.31367303411895,0,0,1,0,0
2,0.31958762886597936,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9461798669081559,0.31832989863213257,0,1,0,0,0
2,0.4329896907216495,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4349451087177683,0.31250143318908413,0,0,1,0,0
2,0.6288659793814433,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2714818378594788,0.3084510171040765,0,0,0,1,0
2,0.4020618556701031,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7765355816042855,0.31989257143709215,0,0,0,0,1
2,0.5567010309278351,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6575079864551779,0.3180476680156615,0,0,0,0,1
2,0.4639175257731959,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.3414351420662936,0.3143023644829443,0,1,0,0,0
2,0.5773195876288659,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5264691212831176,0.3069692827006397,0,0,0,1,0
2,0.5773195876288659,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.26862526287192173,0.3013158890138083,0,0,1,0,0
2,0.3917525773195876,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.48451773667507797,0.3094085308479559,1,0,0,0,0
2,0.23711340206185566,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.487779964794694,0.28459542455774417,0,0,0,0,1
2,0.26804123711340205,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.24981752660195267,0.2986450947066039,0,1,0,0,0
2,0.5567010309278351,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.22274644660596807,0.30987612464925646,0,1,0,0,0
2,0.29896907216494845,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.30104332150728264,0.3101660905225148,0,0,0,0,1
2,0.5051546391752577,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9038325315498643,0.3148683495994882,0,0,0,0,1
2,0.41237113402061853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.29830297711998094,0.31790239214572297,0,0,1,0,0
2,0.4536082474226804,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.4052298168674981,0.30270521965025293,0,0,1,0,0
2,0.3711340206185567,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8198365033420896,0.31541264718081674,0,0,1,0,0
2,0.29896907216494845,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.36766516540952204,0.3198336554047815,0,0,1,0,0
2,0.845360824742268,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7044101634556802,0.3201882872916258,0,0,1,0,0
2,0.3711340206185567,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.253098311547352,0.29762689225856465,0,1,0,0,0
2,0.3917525773195876,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4863398107108256,0.31524553015858675,0,0,1,0,0
2,0.6391752577319587,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3188757859574387,0.29004110155064383,0,1,0,0,0
2,0.4742268041237113,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.919116685560067,0.32497132751688884,0,0,0,0,1
2,0.28865979381443296,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1749838462863591,0.2907836547576028,0,0,1,0,0
2,0.4536082474226804,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9278888712945594,0.31641849254287907,0,0,0,0,1
2,0.5154639175257731,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.45001073956730075,0.27857142931794027,0,1,0,0,0
2,0.5567010309278351,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.28712977636534504,0.297007169433408,0,0,1,0,0
2,0.35051546391752575,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5243483631891394,0.2948175888169568,0,0,0,0,1
2,0.3402061855670103,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.42785090313499397,0.31962938428432386,0,0,0,1,0
2,0.27835051546391754,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.49089389145891865,0.31584634946433554,0,0,1,0,0
2,0.32989690721649484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.28585209962359215,0.31698102659230065,0,0,0,1,0
2,0.25773195876288657,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8343937895415392,0.31547226249338,0,0,1,0,0
2,0.7422680412371134,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8589703841213228,0.3247350767628818,0,0,0,0,1
2,0.6907216494845361,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.405715637098716,0.28434565100002046,0,0,1,0,0
2,0.44329896907216493,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.06854635487097413,0.27381982278604894,0,1,0,0,0
2,0.16494845360824742,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.24994801618436568,0.29529507821378026,0,0,1,0,0
2,0.31958762886597936,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.2668681216167937,0.3165685880895776,0,0,0,0,1
2,0.9381443298969072,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.42880219789909246,0.30698052251289104,0,0,0,0,1
2,0.6391752577319587,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4054487898532353,0.2896229065477433,0,0,1,0,0
2,0.6288659793814433,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6849877893466125,0.3214966003124357,0,1,0,0,0
2,0.36082474226804123,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.2874941089981718,0.31669135139237237,0,1,0,0,0
2,0.865979381443299,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3836106592787291,0.2714119935539148,0,1,0,0,0
2,0.6597938144329897,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7348969604637394,0.316361875863523,0,1,0,0,0
2,0.36082474226804123,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6679200814289171,0.2867010642003609,0,1,0,0,0
2,0.28865979381443296,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7233702680384532,0.31957998682863215,0,0,0,0,1
2,0.3402061855670103,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8302152593150774,0.3174835493171857,0,1,0,0,0
2,0.5051546391752577,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2759857416827239,0.3087082303629522,0,0,1,0,0
2,0.25773195876288657,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7147423338076695,0.31742692029927244,0,0,0,0,1
2,0.2268041237113402,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7822721267673793,0.31428455743479133,0,0,0,1,0
2,0.24742268041237114,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.45544270177268487,0.2943222367953323,0,0,1,0,0
2,0.36082474226804123,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2552590188994452,0.30519891647961,0,0,1,0,0
2,0.6185567010309279,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8309075908101058,0.31687873138137507,0,0,0,1,0
2,0.3711340206185567,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8063793319130831,0.3143023803842093,0,0,0,0,1
2,0.4845360824742268,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.28209499340496813,0.30895846677390054,0,0,1,0,0
2,0.5567010309278351,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8633638847105535,0.31466621540106343,0,0,0,0,1
2,0.4742268041237113,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7678815711428312,0.3153573078838942,0,0,0,1,0
2,0.28865979381443296,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.41714034555702073,0.3178718112655598,0,0,1,0,0
2,0.32989690721649484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7974238976414526,0.3158701885231813,0,0,0,0,1
2,0.3402061855670103,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8493930489490865,0.31631121318095046,0,0,0,1,0
2,0.5154639175257731,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6058557745474933,0.317714074114208,0,0,0,1,0
2,0.5979381443298969,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9249284956390321,0.31994329613611655,0,0,0,0,1
2,0.6082474226804123,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5266145761471004,0.3062629920401399,0,0,0,1,0
2,0.711340206185567,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.16635846770670867,0.29965704208184113,1,0,0,0,0
2,0.4948453608247423,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4459390725648855,0.21171482159517738,0,0,0,0,1
2,0.4536082474226804,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8147092738321571,0.3180155484758536,0,0,0,1,0
2,0.6391752577319587,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5416189755360893,0.3115498631472575,0,0,0,0,1
2,0.36082474226804123,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8395166399607055,0.3183446909182634,0,0,0,0,1
2,0.36082474226804123,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6544284102680759,0.3172422080064618,1,0,0,0,0
2,0.3917525773195876,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9740867021713542,0.31771678415686366,0,0,0,0,1
2,0.18556701030927836,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7319128075697716,0.31539566664526414,0,0,1,0,0
2,0.4536082474226804,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23018957091819342,0.2852906910075515,0,1,0,0,0
2,0.7835051546391752,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.30104332150728264,0.3101660905225148,1,0,0,0,0
2,0.1958762886597938,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4372491882716047,0.2964410204679804,1,0,0,0,0
2,0.29896907216494845,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.570840466699478,0.31557780206213615,0,0,0,1,0
2,0.3402061855670103,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6800150882497366,0.31897863080833105,0,1,0,0,0
2,0.7422680412371134,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.4661254044703601,0.31523382673571904,0,0,0,1,0
2,0.422680412371134,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8233480399877096,0.31842215302486854,0,0,0,0,1
2,0.5257731958762887,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.24424181043911647,0.3091783928718399,0,0,1,0,0
2,0.35051546391752575,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6591770131481738,0.2868026629534102,0,1,0,0,0
2,0.21649484536082475,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.2687447829786072,0.31125793558405324,0,1,0,0,0
2,0.7010309278350515,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2422068446955022,0.30364831812648235,1,0,0,0,0
2,0.31958762886597936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7610543589171331,0.3176119812495544,0,1,0,0,0
2,0.4742268041237113,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.3697181869994368,0.3121493932915041,0,1,0,0,0
2,0.4845360824742268,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7832411943435744,0.31491725200896215,1,0,0,0,0
2,0.30927835051546393,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.39973043103235767,0.3104433977278257,0,0,1,0,0
2,0.41237113402061853,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4150579998287017,0.283896682878866,0,1,0,0,0
2,0.38144329896907214,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2824692261101499,0.303809453002984,1,0,0,0,0
2,0.28865979381443296,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8328880731204099,0.3191319932106118,0,1,0,0,0
2,0.6185567010309279,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8147092738321571,0.3180155484758536,0,0,0,0,1
2,0.27835051546391754,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.34365425207553063,0.2761830386853091,0,0,1,0,0
2,0.3402061855670103,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8060731970077482,0.3136227990786375,0,0,0,0,1
2,0.30927835051546393,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8060320797262759,0.31496640814800225,0,0,0,0,1
2,0.28865979381443296,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.32074298130624784,0.3104603574535175,0,0,0,0,1
2,0.4329896907216495,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.43108090357870094,0.30501032652745214,0,0,1,0,0
2,0.4329896907216495,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2831441549567576,0.31172317795856525,0,0,0,0,1
2,0.4329896907216495,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5321224705797141,0.18913765099828145,0,1,0,0,0
2,0.24742268041237114,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.38337118613251675,0.22757703969701282,0,0,1,0,0
2,0.4639175257731959,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9848646179393675,0.3165551279279999,0,0,0,0,1
2,0.3917525773195876,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5166831251209207,0.3173254674835018,0,0,0,1,0
2,0.20618556701030927,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.49670289179628807,0.2865227640398004,0,0,0,0,1
2,0.3711340206185567,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6831810658705227,0.312733112760396,1,0,0,0,0
2,0.5876288659793815,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2865687921218767,0.31067496289696844,0,0,1,0,0
2,0.29896907216494845,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.17678046075493287,0.2911738082233726,0,0,1,0,0
2,0.29896907216494845,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8640486706513866,0.3186400791731605,0,0,0,0,1
2,0.5154639175257731,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8721577471277258,0.3180029546331429,0,0,0,0,1
2,0.4948453608247423,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6733699179862879,0.31840731521774285,0,0,1,0,0
2,0.5463917525773195,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7298691340395923,0.31583215788917046,0,0,1,0,0
2,0.27835051546391754,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6905887293840292,0.3177881401440329,0,0,1,0,0
2,0.6288659793814433,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.4123726242637262,0.31321776210423136,0,0,1,0,0
2,0.30927835051546393,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8030493055977708,0.3176969990701922,0,0,0,1,0
2,0.4845360824742268,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8123155028644264,0.3154441120338609,0,0,1,0,0
2,0.6701030927835051,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8766515116625707,0.3149405722412956,0,0,0,0,1
2,0.4329896907216495,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7702310978420263,0.32165772369828927,0,0,0,0,1
2,0.36082474226804123,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2660306584148421,0.3139772538888394,0,0,1,0,0
2,0.26804123711340205,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.37160474510687336,0.28391033363976886,0,0,0,1,0
2,0.32989690721649484,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6679200814289171,0.2867010642003609,0,1,0,0,0
2,0.30927835051546393,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.308100402688378,0.27918271001380357,0,1,0,0,0
2,0.5463917525773195,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5019504157198098,0.28643632270841296,0,0,1,0,0
2,0.5567010309278351,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7974238976414526,0.3158701885231813,0,0,0,0,1
