crime_code,victim_age,victim_sex,serious_crime,weapon_0,weapon_1,weapon_2,weapon_3,weapon_4,weapon_5,weapon_6,weapon_7,weapon_8,weapon_9,premise_0,premise_1,premise_2,premise_3,premise_4,premise_5,premise_6,premise_7,premise_8,premise_9,area_0,area_1,area_2,area_3,area_4,area_5,area_6,area_7,area_8,area_9,norm_distance,norm_angle,victim_descent_A,victim_descent_B,victim_descent_H,victim_descent_O,victim_descent_W
0,0.15463917525773196,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08743052805325867,0.24166184427324391,0,0,1,0,0
0,0.31958762886597936,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5048379183651667,0.05473230849849792,0,1,0,0,0
0,0.20618556701030927,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6570733375046833,0.017474997083579785,0,0,1,0,0
0,0.8247422680412371,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1292256139756541,0.23444245677950892,1,0,0,0,0
0,0.2268041237113402,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2610546509308541,0.30232809665666166,0,1,0,0,0
0,0.1958762886597938,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.48112561110012786,0.038532287228901174,0,1,0,0,0
0,0.23711340206185566,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5499120957165807,0.08696524490329036,0,1,0,0,0
0,0.18556701030927836,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5337993720419193,0.08598155926095954,0,0,0,1,0
0,0.4020618556701031,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.49139734779597344,0.19319531627497952,0,1,0,0,0
0,0.18556701030927836,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.29965739868310365,0.14293165712342135,0,0,1,0,0
0,0.3402061855670103,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14807407579557272,0.15589665933887428,0,0,0,1,0
0,0.29896907216494845,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.24240825772968325,0.17057487465533344,0,0,0,1,0
0,0.6701030927835051,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6748955421429982,0.02851028504631274,0,1,0,0,0
0,0.6494845360824743,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10505318911032958,0.8111790003658679,0,0,0,0,1
0,0.27835051546391754,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.33624337548944144,0.03369979416742362,0,0,1,0,0
0,0.6907216494845361,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12243138043225175,0.007359095547304021,0,0,1,0,0
0,0.2268041237113402,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.41415215203185796,0.31033466650179703,0,0,0,0,1
0,0.8350515463917526,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6920055454912492,0.026974172512449417,1,0,0,0,0
0,0.23711340206185566,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.30410586565220293,0.28446835041690754,0,0,1,0,0
0,0.25773195876288657,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.23964840508839574,0.2770286368135363,0,0,1,0,0
0,0.26804123711340205,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08795487108602215,0.005613424536631173,0,0,1,0,0
0,0.26804123711340205,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20803167721065796,0.2866252929919197,0,0,1,0,0
0,0.25773195876288657,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5545748595198279,0.08622646446013986,0,1,0,0,0
0,0.35051546391752575,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2788164436046664,0.9983151239382645,0,0,1,0,0
0,0.18556701030927836,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3918499129651814,0.1132882466248696,0,1,0,0,0
0,0.26804123711340205,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.58720340194306,0.06899575096236309,0,0,1,0,0
0,0.8247422680412371,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.436936310090704,0.1598698790101458,0,1,0,0,0
0,0.6288659793814433,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07698855147967479,0.9951594641195007,0,0,0,0,1
0,0.23711340206185566,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5624472983512185,0.07203746793899538,0,1,0,0,0
0,0.5360824742268041,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06404019202787566,0.6311561507892759,0,0,1,0,0
0,0.4639175257731959,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.13579975188473042,0.07080435972322462,0,0,1,0,0
0,0.6082474226804123,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2893190609871719,0.30671199233211704,0,0,1,0,0
0,0.5979381443298969,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6781575793540381,0.05142086992231882,0,1,0,0,0
0,0.20618556701030927,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11513571585217967,0.6050745193214361,0,1,0,0,0
0,0.31958762886597936,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.15422364432506616,0.33268646744275304,0,0,1,0,0
0,0.5360824742268041,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5536710859378119,0.05980237453768096,0,0,1,0,0
0,0.27835051546391754,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29271518240608224,0.2587739026595197,1,0,0,0,0
0,0.5257731958762887,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1517925948293119,0.03308465240224274,0,0,0,0,1
0,0.38144329896907214,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24588967305944345,0.3032866919764249,0,0,1,0,0
0,0.6391752577319587,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22943878945216598,0.10784143010411695,0,1,0,0,0
0,0.5051546391752577,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5211098180099668,0.0777703477403639,0,1,0,0,0
0,0.6185567010309279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.520911146945914,0.19368223429657194,0,1,0,0,0
0,0.35051546391752575,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.35218445892887745,0.33303068011502757,0,1,0,0,0
0,0.35051546391752575,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4910177314440937,0.14765042665772696,0,1,0,0,0
0,0.5154639175257731,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6464229831191363,0.05688948617941694,0,0,1,0,0
0,0.3711340206185567,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3933151912224611,0.06554504569849957,0,0,1,0,0
0,0.41237113402061853,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24949425732246636,0.29167182151539245,0,0,1,0,0
0,0.5257731958762887,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4456151017721861,0.18926055298264108,0,1,0,0,0
0,0.3917525773195876,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5185779591577689,0.056801555258919445,0,0,1,0,0
0,0.26804123711340205,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.48905160515685325,0.06530942209093062,0,0,1,0,0
0,0.29896907216494845,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.45420674331426125,0.3242465620225027,0,0,1,0,0
0,0.6082474226804123,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0131838387571604,0.5648258623531258,0,0,1,0,0
0,0.7010309278350515,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2334783836932484,0.2551669233527494,1,0,0,0,0
0,0.3402061855670103,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08211230388178489,0.2855278915543432,0,0,1,0,0
0,0.29896907216494845,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08795487108602215,0.005613424536631173,0,0,1,0,0
0,0.2268041237113402,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6781575793540381,0.05142086992231882,0,0,0,0,1
0,0.26804123711340205,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2803879193812749,0.07585370042606525,0,0,1,0,0
0,0.3917525773195876,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4703071929980808,0.07819449203740596,0,0,1,0,0
0,0.5876288659793815,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18510002753924357,0.35294360403533853,0,0,0,0,1
0,0.3917525773195876,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.48142664595343476,0.31732038479833646,0,1,0,0,0
0,0.6597938144329897,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13966100179128643,0.20200255060948982,0,0,1,0,0
0,0.14432989690721648,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6347374841523508,0.02939279013110211,0,1,0,0,0
0,0.3711340206185567,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5285080988397352,0.307010280424986,0,0,0,1,0
0,0.5154639175257731,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4879176674381196,0.08309113515996655,0,0,1,0,0
0,0.4020618556701031,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2741784291650933,0.13288431943751347,0,0,1,0,0
0,0.27835051546391754,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5195413356883297,0.1486088139536926,0,1,0,0,0
0,0.5463917525773195,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09473575203596403,0.31400177050469563,0,0,0,0,1
0,0.38144329896907214,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4381113528563942,0.11826127995700732,0,0,1,0,0
0,0.31958762886597936,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6440166587638528,0.028971861209386243,0,0,1,0,0
0,0.4948453608247423,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20195872947886515,0.22092717661053912,0,0,1,0,0
0,0.5360824742268041,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4637666343081893,0.11980090514941925,0,0,1,0,0
0,0.28865979381443296,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.27542268875599546,0.3484961250166897,0,0,0,0,1
0,0.38144329896907214,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.23740062233107395,0.19749015647292756,0,0,1,0,0
0,0.3402061855670103,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.48175318692127866,0.18862328128039654,0,1,0,0,0
0,0.23711340206185566,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.298307780244775,0.026121304679952266,0,0,1,0,0
0,0.6288659793814433,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05101366913965095,0.03930228877488174,0,1,0,0,0
0,0.5567010309278351,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4973848314932361,0.1113583010619609,0,1,0,0,0
0,0.6494845360824743,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5139640149822127,0.05118925388752374,0,0,0,1,0
0,0.6082474226804123,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09062751319921095,0.05706105787501446,0,0,1,0,0
0,0.26804123711340205,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.528632006700239,0.19442993221786117,0,1,0,0,0
0,0.28865979381443296,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4903631240907232,0.04521422125280079,0,0,1,0,0
0,0.16494845360824742,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1485977670246177,0.20499060438129502,0,0,1,0,0
0,0.44329896907216493,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1635240409649117,0.6259229614147725,0,0,1,0,0
0,0.26804123711340205,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.13136506794913144,0.16372287257614185,0,0,1,0,0
0,0.2268041237113402,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31352403026511977,0.30947790933219893,0,1,0,0,0
0,0.5979381443298969,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4483172252488321,0.3053165127370766,0,1,0,0,0
0,0.6082474226804123,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2119851773657539,0.33575669688394055,1,0,0,0,0
0,0.24742268041237114,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6057742590538363,0.015678555285082763,0,0,1,0,0
0,0.15463917525773196,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3660670837419007,0.1551008694641192,0,1,0,0,0
0,0.4020618556701031,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5330549309994232,0.3066265509163643,0,1,0,0,0
0,0.36082474226804123,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3914832502742074,0.12310613492832173,0,0,1,0,0
0,0.3917525773195876,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.30014060940085535,0.11079411326607072,0,1,0,0,0
0,0.35051546391752575,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.06995956389874948,0.04829417713402093,0,0,0,0,1
0,0.20618556701030927,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6560806489981429,0.01171902162339316,0,1,0,0,0
0,0.27835051546391754,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4318980507454918,0.3011246297676143,0,1,0,0,0
0,0.4639175257731959,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06128031026219034,0.0712554933614973,0,0,1,0,0
0,0.36082474226804123,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12871472515273313,0.9212712163112187,0,0,1,0,0
0,0.4020618556701031,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0809840985785368,0.16283357429090878,0,0,0,0,1
0,0.31958762886597936,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.543647993333009,0.10160566086053575,0,0,1,0,0
0,0.35051546391752575,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.505548141436053,0.029674159408880803,0,0,1,0,0
0,0.29896907216494845,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.42469310784045955,0.33038927125203493,0,1,0,0,0
0,0.3711340206185567,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2903013829909012,0.002323244240601249,0,0,1,0,0
0,0.41237113402061853,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.541619921336575,0.0677297361672982,0,1,0,0,0
0,0.5567010309278351,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3660670837419007,0.1551008694641192,0,1,0,0,0
0,0.7731958762886598,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.49293513151010737,0.07849702498856694,0,1,0,0,0
0,0.23711340206185566,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27033925847498913,0.27860360684033314,0,0,0,1,0
0,0.4639175257731959,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.30459588865411047,0.06090039638895847,0,0,1,0,0
0,0.5773195876288659,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3154957086268704,0.07034110616767535,0,1,0,0,0
0,0.3402061855670103,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.447517828080067,0.3301256708618634,0,1,0,0,0
0,0.8350515463917526,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2311701371939456,0.7192414636298562,0,0,1,0,0
0,0.5257731958762887,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06292644599778488,0.9929177047103712,0,0,0,0,1
0,0.41237113402061853,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4638874637516467,0.07135950411193426,0,0,1,0,0
0,0.28865979381443296,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4562320399053732,0.3273259507593617,0,0,1,0,0
0,0.29896907216494845,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.13768814888841074,0.7041109941605735,0,0,1,0,0
0,0.25773195876288657,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.44574655204580554,0.3259007635440827,0,1,0,0,0
0,0.28865979381443296,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.33169624622308164,0.10001963348730253,0,0,1,0,0
0,0.31958762886597936,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4558275216168246,0.16774838493386224,0,1,0,0,0
0,0.32989690721649484,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6696235755522355,0.04935181816287582,0,0,1,0,0
0,0.2268041237113402,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16562918598371806,0.9991459893991522,0,0,1,0,0
0,0.422680412371134,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10573386295356477,0.18171490100778645,0,1,0,0,0
0,0.23711340206185566,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2649687902984067,0.28400046158855197,0,0,1,0,0
0,0.13402061855670103,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4066665405789827,0.11827478995880153,0,0,1,0,0
0,0.26804123711340205,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4976912130585653,0.051857224421873474,0,0,1,0,0
0,0.17525773195876287,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42874806698607326,0.07721431509890078,0,0,1,0,0
0,0.26804123711340205,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4327274718740838,0.3249313586663446,0,1,0,0,0
0,0.5154639175257731,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14202864587172892,0.2697747674635073,0,0,1,0,0
0,0.16494845360824742,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5314249479361193,0.04858227922737708,0,0,1,0,0
0,0.23711340206185566,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5554973576695117,0.03355654937974986,0,1,0,0,0
0,0.41237113402061853,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.24297760374623856,0.25496841395601477,0,0,1,0,0
0,0.5670103092783505,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0852762848839019,0.7277059288174038,0,0,0,0,1
0,0.5567010309278351,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24836609128096426,0.2605910300638409,0,0,0,0,1
0,0.5463917525773195,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.39693244886006207,0.10220634612638005,0,1,0,0,0
0,0.29896907216494845,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5091889270287562,0.1419152514410376,0,1,0,0,0
